Bx,By,Bz
1.388184240795915514e+01,-1.987994396435727396e+00,-2.526522496294619557e+01
1.385755791651726021e+01,-1.994937146309423648e+00,-2.526135215055063910e+01
1.383338700245467479e+01,-2.001936838271951125e+00,-2.525740862113701013e+01
1.380932981962421024e+01,-2.008993609499948096e+00,-2.525339523972528966e+01
1.378538651595526154e+01,-2.016107595717333556e+00,-2.524931287342705488e+01
1.376155723722570912e+01,-2.023278931130831459e+00,-2.524516239024133313e+01
1.373784212544438255e+01,-2.030507748459921658e+00,-2.524094465952987321e+01
1.371424131720932493e+01,-2.037794178900576902e+00,-2.523666055247169027e+01
1.369075494751641209e+01,-2.045138352156609329e+00,-2.523231094088825088e+01
1.366738314539263577e+01,-2.052540396369632703e+00,-2.522789669851288252e+01
1.364412603771780574e+01,-2.060000438183839933e+00,-2.522341869982584583e+01
1.362098374758745756e+01,-2.067518602721067911e+00,-2.521887782051284788e+01
1.359795639265091083e+01,-2.075095013489218321e+00,-2.521427493790142904e+01
1.357504408896970993e+01,-2.082729792543732916e+00,-2.520961092982729213e+01
1.355224694659597517e+01,-2.090423060269518629e+00,-2.520488667585564357e+01
1.352956507344412351e+01,-2.098174935575983557e+00,-2.520010305615879531e+01
1.350699857363311374e+01,-2.105985535817030296e+00,-2.519526095195633886e+01
1.348454754580456871e+01,-2.113854976643866568e+00,-2.519036124593152337e+01
1.346221208703142835e+01,-2.121783372297262549e+00,-2.518540482114321577e+01
1.343999228834076476e+01,-2.129770835240704763e+00,-2.518039256219415378e+01
1.341788823863538838e+01,-2.137817476486509438e+00,-2.517532535415526951e+01
1.339590002301681260e+01,-2.145923405460147038e+00,-2.517020408298605361e+01
1.337402772108287685e+01,-2.154088729797047463e+00,-2.516502963592927244e+01
1.335227141088608249e+01,-2.162313555766671946e+00,-2.515980290047253476e+01
1.333063116440206919e+01,-2.170597987755742864e+00,-2.515452476545886640e+01
1.330910705150053630e+01,-2.178942128726259586e+00,-2.514919612006200467e+01
1.328769913824795523e+01,-2.187346080024073380e+00,-2.514381785418507320e+01
1.326640748518543944e+01,-2.195809941119443387e+00,-2.513839085883187607e+01
1.324523215076122717e+01,-2.204333810075003619e+00,-2.513291602525478297e+01
1.322417318962146737e+01,-2.212917783320521803e+00,-2.512739424534007782e+01
1.320323065087639058e+01,-2.221561955359555363e+00,-2.512182641196443811e+01
1.318240458213776378e+01,-2.230266419405583900e+00,-2.511621341804400487e+01
1.316169502489984389e+01,-2.239031266624108341e+00,-2.511055615754395376e+01
1.314110201858929017e+01,-2.247856586803156809e+00,-2.510485552454285241e+01
1.312062559883659674e+01,-2.256742468071531782e+00,-2.509911241359381862e+01
1.310026579572239669e+01,-2.265688996548867351e+00,-2.509332772005513945e+01
1.308002263786363173e+01,-2.274696257115278453e+00,-2.508750233919910144e+01
1.305989614774044227e+01,-2.283764332501794225e+00,-2.508163716715270652e+01
1.303988634579538619e+01,-2.292893304094288265e+00,-2.507573310002269551e+01
1.301999324868471319e+01,-2.302083251595254065e+00,-2.506979103423134703e+01
1.300021686750534755e+01,-2.311334252616998874e+00,-2.506381186681921491e+01
1.298055721192986667e+01,-2.320646383584991757e+00,-2.505779649461799607e+01
1.296101428548004186e+01,-2.330019718676101803e+00,-2.505174581511780119e+01
1.294158808967415730e+01,-2.339454330756628231e+00,-2.504566072565706492e+01
1.292227862225914059e+01,-2.348950290987119160e+00,-2.503954212373106714e+01
1.290308587541802510e+01,-2.358507668358543974e+00,-2.503339090726554517e+01
1.288400983995297899e+01,-2.368126530730128465e+00,-2.502720797385694596e+01
1.286505050050577559e+01,-2.377806943614936497e+00,-2.502099422156219433e+01
1.284620783975311298e+01,-2.387548971252130503e+00,-2.501475054815738730e+01
1.282748183661937880e+01,-2.397352676154989037e+00,-2.500847785141723989e+01
1.280887246446518191e+01,-2.407218118589922184e+00,-2.500217702935780650e+01
1.279037969531794161e+01,-2.417145357748687218e+00,-2.499584897954881768e+01
1.277200349504014554e+01,-2.427134450381001063e+00,-2.498949459982092947e+01
1.275374382757216019e+01,-2.437185452001641828e+00,-2.498311478759721282e+01
1.273560065312559964e+01,-2.447298416381050945e+00,-2.497671044014228769e+01
1.271757392635349326e+01,-2.457473394967305769e+00,-2.497028245477230612e+01
1.269966360062717925e+01,-2.467710438193217115e+00,-2.496383172824291563e+01
1.268186962315328259e+01,-2.478009593955817103e+00,-2.495735915736996091e+01
1.266419193926308040e+01,-2.488370908958061900e+00,-2.495086563843767280e+01
1.264663049058698974e+01,-2.498794428142541157e+00,-2.494435206741561473e+01
1.262918521320634824e+01,-2.509280194056045410e+00,-2.493781934013436086e+01
1.261185604197667942e+01,-2.519828248291465123e+00,-2.493126835175344880e+01
1.259464290559390953e+01,-2.530438629813916318e+00,-2.492469999729075170e+01
1.257754573092951844e+01,-2.541111376437557912e+00,-2.491811517111146301e+01
1.256056444118677007e+01,-2.551846524201805799e+00,-2.491151476711130286e+01
1.254369895403426760e+01,-2.562644106678707789e+00,-2.490489967885626754e+01
1.252694918597424234e+01,-2.573504156550024291e+00,-2.489827079913425933e+01
1.251031504735919242e+01,-2.584426703779941548e+00,-2.489162902038864900e+01
1.249379644677188139e+01,-2.595411777226695360e+00,-2.488497523429235514e+01
1.247739328916350132e+01,-2.606459403961765009e+00,-2.487831033189529251e+01
1.246110547396942714e+01,-2.617569608519913604e+00,-2.487163520372656222e+01
1.244493289952221282e+01,-2.628742414611042744e+00,-2.486495073943410006e+01
1.242887545801935367e+01,-2.639977843139538205e+00,-2.485825782811800622e+01
1.241293303994740072e+01,-2.651275913950996710e+00,-2.485155735799333243e+01
1.239710553220244549e+01,-2.662636645093933385e+00,-2.484485021650042214e+01
1.238139281618844834e+01,-2.674060052012676270e+00,-2.483813729036807061e+01
1.236579477227358481e+01,-2.685546149394277826e+00,-2.483141946534452060e+01
1.235031127471011203e+01,-2.697094949034623212e+00,-2.482469762642652711e+01
1.233494219610194342e+01,-2.708706461719800451e+00,-2.481797265761461802e+01
1.231968740550741614e+01,-2.720380696430800604e+00,-2.481124544198481630e+01
1.230454676652104062e+01,-2.732117659479358807e+00,-2.480451686171080894e+01
1.228952014177187735e+01,-2.743917356489035786e+00,-2.479778779789095466e+01
1.227460738779768512e+01,-2.755779790108717542e+00,-2.479105913066796418e+01
1.225980835955368420e+01,-2.767704962028377569e+00,-2.478433173908119969e+01
1.224512290849906826e+01,-2.779692872126651171e+00,-2.477760650109780727e+01
1.223055088066193896e+01,-2.791743517549648335e+00,-2.477088429359236699e+01
1.221609212117896170e+01,-2.803856894826632473e+00,-2.476416599227367143e+01
1.220174646912398408e+01,-2.816032997430861773e+00,-2.475745247169064456e+01
1.218751376205828407e+01,-2.828271817929493448e+00,-2.475074460518569097e+01
1.217339383409987796e+01,-2.840573347074284438e+00,-2.474404326488324912e+01
1.215938651397293668e+01,-2.852937572823655010e+00,-2.473734932162577493e+01
1.214549162958763340e+01,-2.865364482592021478e+00,-2.473066364500396475e+01
1.213170900282474562e+01,-2.877854060658516566e+00,-2.472398710324489457e+01
1.211803845412548064e+01,-2.890406290450850513e+00,-2.471732056326969129e+01
1.210447980054519768e+01,-2.903021153578964064e+00,-2.471066489063884219e+01
1.209103285378703418e+01,-2.915698628800635905e+00,-2.470402094944209637e+01
1.207769742482041586e+01,-2.928438694404277065e+00,-2.469738960243613590e+01
1.206447331862325356e+01,-2.941241325466343426e+00,-2.469077171081059063e+01
1.205136033881050217e+01,-2.954106496268162463e+00,-2.468416813435426604e+01
1.203835828567158828e+01,-2.967034179273126071e+00,-2.467757973135470806e+01
1.202546695418990730e+01,-2.980024344036111383e+00,-2.467100735844122994e+01
1.201268613869862101e+01,-2.993076959718753649e+00,-2.466445187083372304e+01
1.200001562758191298e+01,-3.006191992196058926e+00,-2.465791412198230148e+01
1.198745520794040509e+01,-3.019369406605947770e+00,-2.465139496384557560e+01
1.197500466361401728e+01,-3.032609166269961687e+00,-2.464489524674364418e+01
1.196266377318690211e+01,-3.045911231546712727e+00,-2.463841581915180967e+01
1.195043231467923128e+01,-3.059275562479454091e+00,-2.463195752806492322e+01
1.193831006020898755e+01,-3.072702115752709240e+00,-2.462552121850580633e+01
1.192629678069306998e+01,-3.086190847373472490e+00,-2.461910773391978324e+01
1.191439224385564088e+01,-3.099741711536128985e+00,-2.461271791597915382e+01
1.190259621221963116e+01,-3.113354659420293657e+00,-2.460635260432645666e+01
1.189090844783288503e+01,-3.127029641969258034e+00,-2.460001263705777319e+01
1.187932870689247444e+01,-3.140766606697633190e+00,-2.459369885009606094e+01
1.186785674447970251e+01,-3.154565500503785813e+00,-2.458741207770562198e+01
1.185649231255495550e+01,-3.168426268478814922e+00,-2.458115315224639730e+01
1.184523515793575044e+01,-3.182348852649018678e+00,-2.457492290386535316e+01
1.183408502705624521e+01,-3.196333194885261353e+00,-2.456872216110219753e+01
1.182304166055510741e+01,-3.210379233562318912e+00,-2.456255175012363168e+01
1.181210479804340885e+01,-3.224486906501350170e+00,-2.455641249536123638e+01
1.180127417608593454e+01,-3.238656149723750488e+00,-2.455030521921422704e+01
1.179054952616739449e+01,-3.252886896138873052e+00,-2.454423074168721186e+01
1.177993057948274824e+01,-3.267179078582254093e+00,-2.453818988112248434e+01
1.176941706149153077e+01,-3.281532626328316660e+00,-2.453218345329065997e+01
1.175900869671606941e+01,-3.295947468161971372e+00,-2.452621227215587751e+01
1.174870520671093921e+01,-3.310423531077433701e+00,-2.452027714952549076e+01
1.173850630801682726e+01,-3.324960738911437730e+00,-2.451437889463279163e+01
1.172841171698093632e+01,-3.339559015510263240e+00,-2.450851831499890210e+01
1.171842114427870918e+01,-3.354218281096545962e+00,-2.450269621537628240e+01
1.170853429974139992e+01,-3.368938455468815985e+00,-2.449691339864465434e+01
1.169875089031360815e+01,-3.383719456646131274e+00,-2.449117066540594578e+01
1.168907061799625779e+01,-3.398561199447212022e+00,-2.448546881351052562e+01
1.167949318469498188e+01,-3.413463598784515884e+00,-2.447980863905281623e+01
1.167001828671152452e+01,-3.428426565886567801e+00,-2.447419093516308308e+01
1.166064561959875157e+01,-3.443450011624668683e+00,-2.446861649303794906e+01
1.165137487610704703e+01,-3.458533845103132442e+00,-2.446308610147914209e+01
1.164220574411707609e+01,-3.473677972185168716e+00,-2.445760054636163616e+01
1.163313791151431786e+01,-3.488882298913295266e+00,-2.445216061176630973e+01
1.162417106065184846e+01,-3.504146727588419719e+00,-2.444676707861637510e+01
1.161530487323129179e+01,-3.519471160222212625e+00,-2.444142072584567771e+01
1.160653902823855610e+01,-3.534855497074008479e+00,-2.443612232987981514e+01
1.159787319986735632e+01,-3.550299635123830289e+00,-2.443087266404486613e+01
1.158930706241797637e+01,-3.565803471617232656e+00,-2.442567249984074707e+01
1.158084028473382432e+01,-3.581366900002814546e+00,-2.442052260541805353e+01
1.157247253510612772e+01,-3.596989813509134049e+00,-2.441542374688785344e+01
1.156420347920013292e+01,-3.612672103628374209e+00,-2.441037668774369251e+01
1.155603277796957862e+01,-3.628413658537133824e+00,-2.440538218820962157e+01
1.154796009257844247e+01,-3.644214366765088808e+00,-2.440044100665707916e+01
1.153998507881256508e+01,-3.660074112992215412e+00,-2.439555389791879136e+01
1.153210739200670076e+01,-3.675992781748610660e+00,-2.439072161474337364e+01
1.152432668496154022e+01,-3.691970255846015458e+00,-2.438594490715655638e+01
1.151664260585078381e+01,-3.708006414747061275e+00,-2.438122452174716770e+01
1.150905480316270513e+01,-3.724101138355246032e+00,-2.437656120323129727e+01
1.150156292009033621e+01,-3.740254302674030917e+00,-2.437195569259923644e+01
1.149416659947812924e+01,-3.756465783628265775e+00,-2.436740872871808605e+01
1.148686548173106736e+01,-3.772735455443714248e+00,-2.436292104763105826e+01
1.147965920271444418e+01,-3.789063188965282603e+00,-2.435849338178010015e+01
1.147254739871413953e+01,-3.805448855567765243e+00,-2.435412646172012074e+01
1.146552970080663769e+01,-3.821892322678267728e+00,-2.434982101409568855e+01
1.145860573982387542e+01,-3.838393457717315549e+00,-2.434557776339460489e+01
1.145177514425496668e+01,-3.854952126427635850e+00,-2.434139743118426580e+01
1.144503753813964231e+01,-3.871568191141920412e+00,-2.433728073526906854e+01
1.143839254604520050e+01,-3.888241514812109223e+00,-2.433322839155853146e+01
1.143183978741892659e+01,-3.904971956397001343e+00,-2.432924111186968474e+01
1.142537888156873116e+01,-3.921759374921914176e+00,-2.432531960583525432e+01
1.141900944555841768e+01,-3.938603627756568581e+00,-2.432146458007518675e+01
1.141273109209596370e+01,-3.955504568833677403e+00,-2.431767673728816703e+01
1.140654343452450625e+01,-3.972462052795254994e+00,-2.431395677827600110e+01
1.140044608115946367e+01,-3.989475930247477375e+00,-2.431030539956877945e+01
1.139443864028332953e+01,-4.006546051936835440e+00,-2.430672329549036448e+01
1.138852071803494503e+01,-4.023672266978397083e+00,-2.430321115726392023e+01
1.138269191629340860e+01,-4.040854421025587229e+00,-2.429976967203614535e+01
1.137695183768143004e+01,-4.058092360531539100e+00,-2.429639952506135003e+01
1.137130007988954894e+01,-4.075385927873113268e+00,-2.429310139714564443e+01
1.136573624068234700e+01,-4.092734965641858125e+00,-2.428987596687277417e+01
1.136025991578329197e+01,-4.110139314823247680e+00,-2.428672390964257133e+01
1.135487069675487781e+01,-4.127598812918429338e+00,-2.428364589662655959e+01
1.134956817601200996e+01,-4.145113298319254902e+00,-2.428064259711450035e+01
1.134435194113569878e+01,-4.162682605303617223e+00,-2.427771467577441200e+01
1.133922157988877544e+01,-4.180306568439058346e+00,-2.427486279504159583e+01
1.133417667809691842e+01,-4.197985020714100735e+00,-2.427208761408883575e+01
1.132921681752609899e+01,-4.215717791612950016e+00,-2.426938978771217847e+01
1.132434158090373089e+01,-4.233504711601307591e+00,-2.426676996884273407e+01
1.131955054622444834e+01,-4.251345606995545978e+00,-2.426422880561952056e+01
1.131484329177305526e+01,-4.269240304477210479e+00,-2.426176694394429134e+01
1.131021939400269538e+01,-4.287188629176988286e+00,-2.425938502638247130e+01
1.130567842541027979e+01,-4.305190402702800512e+00,-2.425708369097774053e+01
1.130121995956343461e+01,-4.323245447735673430e+00,-2.425486357393195291e+01
1.129684356540057699e+01,-4.341353582774488906e+00,-2.425272530648758007e+01
1.129254881225900498e+01,-4.359514626759369627e+00,-2.425066951765139578e+01
1.128833526775089169e+01,-4.377728397109159175e+00,-2.424869683302428314e+01
1.128420249563804312e+01,-4.395994707704355520e+00,-2.424680787354435907e+01
1.128015006086197580e+01,-4.414313373589662248e+00,-2.424500325833705716e+01
1.127617752384120564e+01,-4.432684205597183791e+00,-2.424328360140457761e+01
1.127228444550190112e+01,-4.451107015076654960e+00,-2.424164951452060279e+01
1.126847038515303545e+01,-4.469581611887158523e+00,-2.424010160598854569e+01
1.126473489836087438e+01,-4.488107802335398411e+00,-2.423864047931133925e+01
1.126107754198026001e+01,-4.506685393983898891e+00,-2.423726673621480998e+01
1.125749786845140932e+01,-4.525314190154820615e+00,-2.423598097314091149e+01
1.125399543083110210e+01,-4.543993994764583988e+00,-2.423478378431621039e+01
1.125056978066739433e+01,-4.562724610270999293e+00,-2.423367576043720817e+01
1.124722046587542756e+01,-4.581505835568220775e+00,-2.423265748726619506e+01
1.124394703505202386e+01,-4.600337470190492439e+00,-2.423172954836053705e+01
1.124074903535108838e+01,-4.619219312233293628e+00,-2.423089252371425317e+01
1.123762601036004760e+01,-4.638151156222485305e+00,-2.423014698830850833e+01
1.123457750512818798e+01,-4.657132798085402037e+00,-2.422949351541705809e+01
1.123160306046794865e+01,-4.676164029469162209e+00,-2.422893267278000096e+01
1.122870221798206813e+01,-4.695244642738235719e+00,-2.422846502595507090e+01
1.122587451793997460e+01,-4.714374428852111443e+00,-2.422809113688445137e+01
1.122311949715712842e+01,-4.733553175192416695e+00,-2.422781156236987599e+01
1.122043669401807442e+01,-4.752780670633478977e+00,-2.422762685755717982e+01
1.121782564278420402e+01,-4.772056699748009834e+00,-2.422753757190697144e+01
1.121528587861522297e+01,-4.791381047902894430e+00,-2.422754425272577095e+01
1.121281693544783487e+01,-4.810753499094658103e+00,-2.422764744365725420e+01
1.121041834387865954e+01,-4.830173833736015609e+00,-2.422784768308103409e+01
1.120808963617983522e+01,-4.849641833822590620e+00,-2.422814550777812315e+01
1.120583034061581529e+01,-4.869157277029282582e+00,-2.422854144869666015e+01
1.120363998645665049e+01,-4.888719941902145649e+00,-2.422903603466449240e+01
1.120151810186008490e+01,-4.908329605652942185e+00,-2.422962979080428880e+01
1.119946421175892048e+01,-4.927986041905369596e+00,-2.423032323685475475e+01
1.119747784286692571e+01,-4.947689025956745645e+00,-2.423111689101971322e+01
1.119555851800708801e+01,-4.967438328766800915e+00,-2.423201126552577023e+01
1.119370576111463578e+01,-4.987233722243312073e+00,-2.423300687051895252e+01
1.119191909512329985e+01,-5.007074976996282345e+00,-2.423410421240243551e+01
1.119019803985828965e+01,-5.026961860045769726e+00,-2.423530379207971208e+01
1.118854211702987556e+01,-5.046894140174797094e+00,-2.423660610898880563e+01
1.118695084457598554e+01,-5.066871581814336167e+00,-2.423801165644999500e+01
1.118542374165245334e+01,-5.086893950420268595e+00,-2.423952092574831951e+01
1.118396032652443317e+01,-5.106961010188503458e+00,-2.424113440439309741e+01
1.118256011446599985e+01,-5.127072521724912235e+00,-2.424285257428224227e+01
1.118122262273886847e+01,-5.147228247487694475e+00,-2.424467591592348725e+01
1.117994736495231933e+01,-5.167427945571205328e+00,-2.424660490357020137e+01
1.117873385603788705e+01,-5.187671375170840982e+00,-2.424864000949119358e+01
1.117758161014733176e+01,-5.207958294260575549e+00,-2.425078170215170914e+01
1.117649013855938200e+01,-5.228288457226160979e+00,-2.425303044429771404e+01
1.117545895464173356e+01,-5.248661620393993310e+00,-2.425538669736608099e+01
1.117448756823046097e+01,-5.269077535716610861e+00,-2.425785091640634761e+01
1.117357549058706390e+01,-5.289535956324000310e+00,-2.426042355453985166e+01
1.117272223230378003e+01,-5.310036634164143621e+00,-2.426310506106111475e+01
1.117192730121873012e+01,-5.330579317600596667e+00,-2.426589587944169324e+01
1.117119020735842483e+01,-5.351163757025488188e+00,-2.426879645193078261e+01
1.117051045733960102e+01,-5.371789698449855877e+00,-2.427180721426126553e+01
1.116988755930631250e+01,-5.392456889137783982e+00,-2.427492860029949995e+01
1.116932102084319389e+01,-5.413165075211128219e+00,-2.427816104006634390e+01
1.116881034690041474e+01,-5.433913999213221047e+00,-2.428150495766025330e+01
1.116835504471395524e+01,-5.454703405802470151e+00,-2.428496077604946279e+01
1.116795461823281599e+01,-5.475533035250899516e+00,-2.428852891156063265e+01
1.116760857303338028e+01,-5.496402629158930964e+00,-2.429220977872093101e+01
1.116731641424225607e+01,-5.517311928025822709e+00,-2.429600378819829132e+01
1.116707764447118478e+01,-5.538260668779634521e+00,-2.429991134464258096e+01
1.116689176871346056e+01,-5.559248590549767499e+00,-2.430393285167119899e+01
1.116675828879870913e+01,-5.580275428076510558e+00,-2.430806870613875148e+01
1.116667670828245917e+01,-5.601340917503119243e+00,-2.431231930317256840e+01
1.116664653037898525e+01,-5.622444793912695360e+00,-2.431668503403132675e+01
1.116666725590797959e+01,-5.643586788826746137e+00,-2.432116628386422263e+01
1.116673838816397435e+01,-5.664766636052721793e+00,-2.432576343689108356e+01
1.116685942740171633e+01,-5.685984065008049981e+00,-2.433047687045122487e+01
1.116702987569851580e+01,-5.707238806587453084e+00,-2.433530696023427353e+01
1.116724923489813115e+01,-5.728530590667465283e+00,-2.434025407805636121e+01
1.116751700456995522e+01,-5.749859143574171050e+00,-2.434531858953676320e+01
1.116783268684938335e+01,-5.771224194003779395e+00,-2.435050085947373688e+01
1.116819578095629950e+01,-5.792625466264075484e+00,-2.435580124567149696e+01
1.116860578802762838e+01,-5.814062686213250508e+00,-2.436122010436677598e+01
1.116906220907353919e+01,-5.835535578733551887e+00,-2.436675778792258384e+01
1.116956454294996171e+01,-5.857043865169855756e+00,-2.437241464242173095e+01
1.117011229116754834e+01,-5.878587269319552000e+00,-2.437819101323929516e+01
1.117070495244582595e+01,-5.900165510594919560e+00,-2.438408723864639782e+01
1.117134202751387839e+01,-5.921778310031510451e+00,-2.439010365543407133e+01
1.117202301707945900e+01,-5.943425387731908316e+00,-2.439624059652380694e+01
1.117274741981631081e+01,-5.965106460275999112e+00,-2.440249838847759278e+01
1.117351473713863363e+01,-5.986821246777593863e+00,-2.440887735726773755e+01
1.117432446779448618e+01,-6.008569461971709380e+00,-2.441537782165723058e+01
1.117517611263126120e+01,-6.030350822287784851e+00,-2.442200009902047952e+01
1.117606917257960220e+01,-6.052165043265653743e+00,-2.442874450287117938e+01
1.117700314665537853e+01,-6.074011836938591813e+00,-2.443561134028781723e+01
1.117797753669867689e+01,-6.095890917953807886e+00,-2.444260091788241596e+01
1.117899184200772567e+01,-6.117801996587203028e+00,-2.444971353495541067e+01
1.118004556406786065e+01,-6.139744784880158512e+00,-2.445694948951551240e+01
1.118113820455044127e+01,-6.161718994028046126e+00,-2.446430907572321800e+01
1.118226926333144000e+01,-6.183724331737870727e+00,-2.447179258123275147e+01
1.118343824319133084e+01,-6.205760508409235321e+00,-2.447940029335939371e+01
1.118464464449323259e+01,-6.227827230080550613e+00,-2.448713249200870834e+01
1.118588796987258860e+01,-6.249924204625365576e+00,-2.449498945589568066e+01
1.118716772225199207e+01,-6.272051139114870999e+00,-2.450297145990392522e+01
1.118848340287722287e+01,-6.294207737151469750e+00,-2.451107877234320398e+01
1.118983451597622647e+01,-6.316393705107061329e+00,-2.451931166131634399e+01
1.119122056348358640e+01,-6.338608745004154166e+00,-2.452767038742215888e+01
1.119264104968866924e+01,-6.360852560769122199e+00,-2.453615521017423973e+01
1.119409547926760418e+01,-6.383124855570321721e+00,-2.454476638527583887e+01
1.119558335533756299e+01,-6.405425329128425993e+00,-2.455350416179279094e+01
1.119710418407239771e+01,-6.427753684009347879e+00,-2.456236878872040208e+01
1.119865746947628971e+01,-6.450109618443801374e+00,-2.457136050745957689e+01
1.120024271798784099e+01,-6.472492832633644610e+00,-2.458047955843546006e+01
1.120185943653017091e+01,-6.494903026066765506e+00,-2.458972617828771945e+01
1.120350713058437364e+01,-6.517339894806130296e+00,-2.459910059695877393e+01
1.120518530875977170e+01,-6.539803137833644975e+00,-2.460860304446111613e+01
1.120689347761871524e+01,-6.562292449811517159e+00,-2.461823374312564283e+01
1.120863114623508139e+01,-6.584807527439722641e+00,-2.462799291442133764e+01
1.121039782426303155e+01,-6.607348066748826909e+00,-2.463788077606068327e+01
1.121219302003060747e+01,-6.629913760368394193e+00,-2.464789753900256031e+01
1.121401624506238193e+01,-6.652504303919586803e+00,-2.465804341442075653e+01
1.121586700895819355e+01,-6.675119388721725500e+00,-2.466831860572439084e+01
1.121774482390322270e+01,-6.697758708196688282e+00,-2.467872331557796173e+01
1.121964920275677180e+01,-6.720421955141232750e+00,-2.468925774292199904e+01
1.122157965716689532e+01,-6.743108818976810248e+00,-2.469992207989116295e+01
1.122353570204292339e+01,-6.765818992186452441e+00,-2.471071651898304111e+01
1.122551685049094061e+01,-6.788552162970952430e+00,-2.472164124485104963e+01
