,SIMX,SIMY,SIMZ,PWM_X+,PWM_X-,PWM_Y+,PWM_Y-,PWM_Z+,PWM_Z-
0,10.892241569965336,1.8359112371211768,-64.91026973520393,0,22.603442784998336,0,28.377756370910095,0,100
1,10.89556781869323,1.861191072279868,-64.90608928117419,0,22.543894929425512,0,28.268082158798734,0,100
2,10.898974907638246,1.886461372772756,-64.90179399862969,0,22.57479361732824,0,28.261546599650366,0,100
3,10.90246284760197,1.9117218283137836,-64.89738391803496,0,22.58299340253442,0,28.236056437797725,0,100
4,10.906031648585058,1.9369721322266615,-64.8928590701183,0,22.601728715583373,0,28.09488484736453,0,100
5,10.90968131870546,1.9622119781198464,-64.88821948671152,0,22.582209851814863,0,28.038289157956942,0,100
6,10.913411863112229,1.9874410565840923,-64.8834652016514,0,22.56077260351488,0,28.01372966942317,0,100
7,10.917223286515936,2.012659062941996,-64.87859624869361,0,22.5365029675871,0,27.96351161309813,0,100
8,10.921115590294445,2.037865688419344,-64.87361266390832,0,22.506093800295943,0,27.88195835426576,0,100
9,10.925088775025715,2.063060627883162,-64.86851448356275,0,22.46202325116429,0,27.81800945798751,0,100
10,10.92914283940289,2.0882435765353664,-64.86330174501282,0,22.460239957603378,0,27.733979965379927,0,100
11,10.93327777914446,2.1134142266284606,-64.8579744876563,0,22.49385936383768,0,27.731616860150133,0,100
12,10.937493589534615,2.1385722751716187,-64.852532750726,0,22.403408044567485,0,27.610810744792747,0,100
13,10.941790262518795,2.16371741515126,-64.84697657582312,0,22.426472610742977,0,27.484759213694748,0,100
14,10.946167789246452,2.1888493432262024,-64.84130600467942,0,22.390455544316417,0,27.374786105575183,0,100
15,10.950626158982567,2.213967756439059,-64.83552108010029,0,22.34143434636727,0,27.270561159423846,0,100
16,10.955165358014744,2.2390723489511823,-64.82962184696933,0,22.335181421521213,0,27.24832163380984,0,100
17,10.959785372202935,2.2641628197048718,-64.82360834992146,0,22.338930997456703,0,27.21106081692062,0,100
18,10.9644861840651,2.2892388636944307,-64.81748063601326,0,22.29307819225208,0,27.10740885479547,0,100
19,10.969267775330104,2.3143001796166214,-64.81123875236513,0,22.304541244523477,0,27.059257918496225,0,100
20,10.974130125845623,2.3393464666014325,-64.80488274715596,0,22.300619546355364,0,26.993501987799693,0,100
21,10.979073212481412,2.3643774209658073,-64.79841267067832,0,22.225808507579522,0,26.892513665960728,0,100
22,10.984097011689462,2.3893927438307405,-64.79182857289281,0,22.245359605766584,0,26.881601873231567,0,100
23,10.989201496579268,2.414392132443578,-64.78513050623414,0,22.211759625721996,0,26.90176154115725,0,100
24,10.994386639480537,2.439375287783653,-64.77831852313417,0,22.137486858328547,0,26.70843812323698,0,100
25,10.999652410847666,2.464341911311537,-64.77139267706828,0,22.151766022199084,0,26.72517083634775,0,100
26,11.004998778159525,2.489291701742744,-64.76435302366028,0,22.12070058522801,0,26.589699984851283,0,100
27,11.010425708489835,2.514224362619434,-64.75719961811897,0,22.07125528123666,0,26.489504885724287,0,100
28,11.01593316557184,2.539139593684697,-64.74993251817857,0,22.07635997838292,0,26.472761860200702,0,100
29,11.0215211123712,2.56403709844198,-64.74255178150479,0,22.031310818545492,0,26.368816480777667,0,100
30,11.027189509987144,2.5889165809245007,-64.73505746679034,0,22.040504763169746,0,26.335243026786713,0,100
31,11.032938316548407,2.613777742488319,-64.72744963491121,0,22.007301887982674,0,26.34002861759303,0,100
32,11.038767489793702,2.6386202893371444,-64.71972834624528,0,21.967980974128224,0,26.22725852133726,0,100
33,11.044676984126085,2.663443923949889,-64.711893663747,0,21.944856246271392,0,26.15982147254023,0,100
34,11.05066675319601,2.688248352593506,-64.70394565023591,0,21.899757493994432,0,26.111217104544217,0,100
35,11.05673674879872,2.713033282111621,-64.69588436954294,0,21.859567817650692,0,25.94970631524064,0,100
36,11.062886919766722,2.7377984167381912,-64.68770988771601,0,21.842893032217283,0,25.85577877021345,0,100
37,11.069117214560398,2.7625434655752312,-64.67942227022236,0,21.76121790345453,0,25.77855685651029,0,100
38,11.07542757831211,2.7872681340743086,-64.67102158515584,0,21.64485144993762,0,25.71360038689193,0,100
39,11.081817955419144,2.8119721315014754,-64.6625079004095,0,21.5303764784096,0,25.748420698790593,0,100
40,11.088288288437624,2.8366551677464935,-64.65388128487132,0,21.475645082659433,0,25.72274368300971,0,100
41,11.094838516971494,2.861316950156949,-64.64514180967973,0,21.467012238535524,0,25.738277782464408,0,100
42,11.101468580273208,2.885957190967096,-64.63628954530971,0,21.393276209344442,0,25.629735493800307,0,100
43,11.10817841427706,2.910575598834634,-64.6273245649129,0,21.349981285678634,0,25.567807640934877,0,100
44,11.114967954202676,2.9351718862571654,-64.618246941374,0,21.404369230543995,0,25.602472622043912,0,100
45,11.121837133445,2.959745766401652,-64.60905674855637,0,21.277777175980297,0,25.34470726846838,0,100
46,11.12878588246004,2.9842969499595737,-64.59975406260654,0,21.258309843066883,0,25.279639114470275,0,100
47,11.135814131375172,3.0088251525269056,-64.59033895892549,0,21.212132421009045,0,25.311842583730296,0,100
48,11.142921807012819,3.033330086196941,-64.58081151563944,0,21.199419200709777,0,25.2324006339758,0,100
49,11.150108835503264,3.0578114669270993,-64.57117181054201,0,21.175020337778726,0,25.17898547228098,0,100
