,SIMX,SIMY,SIMZ,PWM_X+,PWM_X-,PWM_Y+,PWM_Y-,PWM_Z+,PWM_Z-
430,9.027093883266632,-14.502290870390544,-47.47505814767045,0,38.39291428929676,0,53.49942227770925,0,90.20367430114281
431,9.018076416808585,-14.494886756660412,-47.529438673388235,0,38.413222589126455,0,53.45728638570174,0,90.2510007092087
432,9.009083783962833,-14.48738009953798,-47.5838014662575,0,38.4788839573602,0,53.43579478658164,0,90.2651138403255
433,9.000116372356851,-14.479770854357978,-47.63814607657523,0,38.44315439332607,0,53.43967289676357,0,90.30494530386053
434,8.991174569417222,-14.472058976056651,-47.692472062906305,0,38.47697034496097,0,53.42524156628033,0,90.31428266303703
435,8.982258764102195,-14.464244422815108,-47.74677897342911,0,38.52413982781504,0,53.40789895230456,0,90.33351867475446
436,8.973369345371827,-14.456327152878192,-47.801066362250246,0,38.524741354907526,0,53.41203818944746,0,90.38086569351222
437,8.96450670283279,-14.44830712592292,-47.855333782408,0,38.561860446439546,0,53.38336416684321,0,90.38358622334188
438,8.955671227372337,-14.440184304490947,-47.90958077890273,0,38.61835095189307,0,53.370569607786095,0,90.40428342746995
439,8.946863309643751,-14.431958650715268,-47.963806904971456,0,38.5635528136916,0,53.34677730801559,0,90.43894954440921
440,8.938083341774345,-14.42363013010562,-48.01801170349672,0,38.558702808627,0,53.384955386078964,0,90.44375656650725
441,8.929331715855893,-14.415198708243189,-48.07219472326744,0,38.654104729341505,0,53.33390614822428,0,90.4956183228203
442,8.92060882458034,-14.406664352202604,-48.126355512004686,0,38.68494234605269,0,53.30526243438358,0,90.5093821319045
443,8.911915061863422,-14.398027032037572,-48.1804936094174,0,38.69088501858766,0,53.328521756559994,0,90.5258200233175
444,8.903250821562011,-14.389286717878123,-48.23460856110861,0,38.723934009720786,0,53.30162609869003,0,90.56717673562858
445,8.894616498103673,-14.380443381384724,-48.28869991161511,0,38.75890392133476,0,53.32626224474025,0,90.58482166017
446,8.886012487104058,-14.371496997265572,-48.342767197479006,0,38.754919037947694,0,53.25632467028977,0,90.61736224411385
447,8.87743918388702,-14.362447539805096,-48.39680996343284,0,38.79377900949932,0,53.24236188478308,0,90.6307730898746
448,8.868896985150398,-14.353294986875804,-48.450827743914,0,38.80710262731884,0,53.23431586903405,0,90.66176638257139
449,8.860386287491984,-14.34403931643506,-48.50482007923439,0,38.86192919157217,0,53.210364794715694,0,90.67771655931978
450,8.851907488028605,-14.334680508032166,-48.55878650864697,0,38.86220672748636,0,53.23040631881219,0,90.72807608526068
451,8.843460985002537,-14.325218544378323,-48.61272656344205,0,38.890130136484835,0,53.25753744543919,0,90.74771202332592
452,8.83504717632523,-14.315653407752244,-48.66663978307408,0,38.90868224350305,0,53.161022175203904,0,90.77417512480909
453,8.826666461214694,-14.305985084152567,-48.72052569674358,0,38.94068273658778,0,53.15138637717008,0,90.78143679699366
454,8.818319238745177,-14.296213559671564,-48.774383839509255,0,38.93970823011764,0,53.130161835070425,0,90.81964312615648
455,8.810005908455505,-14.286338822055088,-48.8282137453791,0,39.03771096333021,0,53.10483127960852,0,90.85061672247743
456,8.801726870943696,-14.276360862324932,-48.88201494043446,0,39.010599050558255,0,53.07808412502645,0,90.85917186248692
457,8.79348252643543,-14.26627967106172,-48.93578695889612,0,39.014258257842044,0,53.10302056772748,0,90.87200631702129
458,8.785273276391372,-14.256095242697201,-48.98952932477905,0,39.03342336278024,0,53.08318475547482,0,90.88982104716636
459,8.777099522082468,-14.245807571765626,-49.0432415679408,0,39.03122054394749,0,53.028780073330644,0,90.9333184050917
460,8.768961665186259,-14.235416654515875,-49.096923217200974,0,39.04082983336274,0,53.0480145945186,0,90.97772513681792
461,8.760860108369382,-14.224922490586385,-49.150573793493606,0,39.101043705095975,0,53.018421568641315,0,90.9927215496514
462,8.75279525388251,-14.214325079165455,-49.20419282586953,0,39.13910974838356,0,53.040257289193164,0,90.98833285554849
463,8.74476750513608,-14.203624423423584,-49.257779833223175,0,39.19080723297532,0,52.97313055946392,0,91.04767235521803
464,8.736777265301894,-14.192820526642103,-49.311334340280155,0,39.210541796250766,0,52.961899823404956,0,91.0868747718904
465,8.728824937897762,-14.181913393878016,-49.36485587074257,0,39.19059054885365,0,52.96103624837065,0,91.0844159433951
466,8.72091092735684,-14.170903033690676,-49.41834394047096,0,39.261814397719924,0,52.965499601881895,0,91.1042684454165
467,8.713035637650082,-14.159789454180224,-49.47179807342234,0,39.23598231094562,0,52.93553611212885,0,91.11359018591271
468,8.705199473828985,-14.148572667558648,-49.525217783453805,0,39.2788018754634,0,52.92684058624256,0,91.15406104018297
469,8.697402840655162,-14.137252686157044,-49.57860259024248,0,39.26212080247552,0,52.92947939900717,0,91.18348393447302
470,8.689646143172057,-14.125829524141992,-49.631952012461966,0,39.32920324129019,0,52.882876703724854,0,91.2148149809637
471,8.681929787261105,-14.114303199294191,-49.68526556099291,0,39.35594193831696,0,52.88212017693959,0,91.25546419822811
472,8.674254178293005,-14.102673728925776,-49.73854275479353,0,39.33141616570042,0,52.887700965514476,0,91.25228548292407
473,8.66661972263604,-14.090941134589356,-49.791783102781515,0,39.37094815797975,0,52.830999245130776,0,91.28462072080691
474,8.65902682631479,-14.079105437964134,-49.84498611968705,0,39.365340107661005,0,52.841981657751916,0,91.31672713139363
475,8.651475895568616,-14.06716666262424,-49.898151319257614,0,39.42238186250746,0,52.82264491082857,0,91.35128196942415
476,8.643967337393905,-14.05512483586834,-49.95127820750091,0,39.4167355202936,0,52.79709471144512,0,91.37570660997982
477,8.636501558225289,-14.042979984516519,-50.00436629848534,0,39.44379244311422,0,52.743895397427956,0,91.40124694166389
478,8.629078965408219,-14.030732139756259,-50.05741509630388,0,39.47630012132897,0,52.751016504972725,0,91.4509025100668
479,8.621699965887961,-14.01838133290852,-50.11042411085641,0,39.50583276255126,0,52.74448458857159,0,91.42560603436296
480,8.614364966754366,-14.005927597246732,-50.16339285108628,0,39.52913386436753,0,52.71415634590007,0,91.44065961107009
481,8.607074375769523,-13.99337096987824,-50.216320818253855,0,39.5419240677719,0,52.686450325073054,0,91.4841799265341
482,8.59982860008082,-13.98071148742052,-50.26920752166568,0,39.5096404967515,0,52.65534927383156,0,91.52681393443754
483,8.592628047655703,-13.967949190984402,-50.32205246072139,0,39.52637218801261,0,52.63139946577913,0,91.5686189498686
