Bx,By,Bz
1.532365042297619695e+01,-1.113667356323986191e+01,-3.844372727675794010e+01
1.530870149191592233e+01,-1.114707800844379015e+01,-3.848274342830189454e+01
1.529376492522576036e+01,-1.115743165911309198e+01,-3.852177483568805627e+01
1.527884072206268584e+01,-1.116773451603735268e+01,-3.856082147242821634e+01
1.526392888176776808e+01,-1.117798658042025650e+01,-3.859988331261190808e+01
1.524902940385901928e+01,-1.118818785386982562e+01,-3.863896033090756532e+01
1.523414228849806307e+01,-1.119833833830850267e+01,-3.867805250486881619e+01
1.521926753458657977e+01,-1.120843803628220314e+01,-3.871715980571769222e+01
1.520440514260712028e+01,-1.121848695047646061e+01,-3.875628221217149871e+01
1.518955511271573933e+01,-1.122848508401990841e+01,-3.879541970122703276e+01
1.517471744521046872e+01,-1.123843244039703215e+01,-3.883457225046603867e+01
1.515989214052432743e+01,-1.124832902343838015e+01,-3.887373983805590427e+01
1.514507919921843104e+01,-1.125817483731057145e+01,-3.891292244274969647e+01
1.513027862243570532e+01,-1.126796988640663244e+01,-3.895212004619590118e+01
1.511549041004984417e+01,-1.127771417573295487e+01,-3.899133262370294517e+01
1.510071456342742380e+01,-1.128740771030815715e+01,-3.903056015809151802e+01
1.508595108357326531e+01,-1.129705049554448060e+01,-3.906980263046026636e+01
1.507119997158582336e+01,-1.130664253714083678e+01,-3.910906002249433300e+01
1.505646122865073444e+01,-1.131618384107256325e+01,-3.914833231646417033e+01
1.504173485603378246e+01,-1.132567441358165006e+01,-3.918761949522532007e+01
1.502702085507408292e+01,-1.133511426116665177e+01,-3.922692154221839900e+01
1.501231922762336879e+01,-1.134450339045072020e+01,-3.926623844378118378e+01
1.499762997425341560e+01,-1.135384180865696990e+01,-3.930557017989557522e+01
1.498295309693083155e+01,-1.136312952287430633e+01,-3.934491673806393663e+01
1.496828859722101157e+01,-1.137236654052734153e+01,-3.938427810405647023e+01
1.495363647672941987e+01,-1.138155286924693321e+01,-3.942365426422258423e+01
1.493899673709485576e+01,-1.139068851686009154e+01,-3.946304520548915917e+01
1.492436937998291846e+01,-1.139977349138002438e+01,-3.950245091535961706e+01
1.490975440751323156e+01,-1.140880780085444357e+01,-3.954187138422641823e+01
1.489515182051683873e+01,-1.141779145391787509e+01,-3.958130659610711177e+01
1.488056162113626435e+01,-1.142672445894230293e+01,-3.962075654253636969e+01
1.486598381107966738e+01,-1.143560682458378963e+01,-3.966022121330134098e+01
1.485141839204961300e+01,-1.144443855963378809e+01,-3.969970059875478796e+01
1.483686536573704551e+01,-1.145321967300896304e+01,-3.973919468981225833e+01
1.482232473381481341e+01,-1.146195017374094682e+01,-3.977870347794942063e+01
1.480779649835302259e+01,-1.147063007080608088e+01,-3.981822695751718300e+01
1.479328066012505971e+01,-1.147925937375326377e+01,-3.985776511646681541e+01
1.477877722113556835e+01,-1.148783809174073056e+01,-3.989731795025459604e+01
1.476428618292340289e+01,-1.149636623415842429e+01,-3.993688545256627975e+01
1.474980754697866381e+01,-1.150484381046040738e+01,-3.997646761763187584e+01
1.473534131473649467e+01,-1.151327083015477193e+01,-4.001606444022256426e+01
1.472088748757123433e+01,-1.152164730279343274e+01,-4.005567591564692975e+01
1.470644606679039335e+01,-1.152997323796198437e+01,-4.009530203974689044e+01
1.469201705403714442e+01,-1.153824864508769998e+01,-4.013494281121348450e+01
1.467760044965006117e+01,-1.154647353415374589e+01,-4.017459822230389221e+01
1.466319625511143876e+01,-1.155464791460651242e+01,-4.021426827275499249e+01
1.464880447140397202e+01,-1.156277179606441585e+01,-4.025395296050035654e+01
1.463442509941473801e+01,-1.157084518812881058e+01,-4.029365228398598475e+01
1.462005813992998249e+01,-1.157886810037362046e+01,-4.033336624216415345e+01
1.460570359362942128e+01,-1.158684054233536820e+01,-4.037309483448957081e+01
1.459136146147734969e+01,-1.159476252330272850e+01,-4.041283806323502859e+01
1.457703174312857897e+01,-1.160263405310525897e+01,-4.045259592420436690e+01
1.456271443930866738e+01,-1.161045514090906572e+01,-4.049236842064996722e+01
1.454840955021666637e+01,-1.161822579600019623e+01,-4.053215555398534775e+01
1.453411707591828339e+01,-1.162594602757687490e+01,-4.057195732610016847e+01
1.451983701634079971e+01,-1.163361584473949506e+01,-4.061177373935447577e+01
1.450556937126797408e+01,-1.164123525648047774e+01,-4.065160479657273385e+01
1.449131414072064850e+01,-1.164880427145573094e+01,-4.069145050335919223e+01
1.447707132340747371e+01,-1.165632289884683814e+01,-4.073131085880783786e+01
1.446284091903913627e+01,-1.166379114704648678e+01,-4.077118586942114575e+01
1.444862292677564497e+01,-1.167120902451578601e+01,-4.081107553982118930e+01
1.443441734560903811e+01,-1.167857653955817909e+01,-4.085097987506387796e+01
1.442022417435858905e+01,-1.168589370030961483e+01,-4.089089888063227107e+01
1.440604341166629077e+01,-1.169316051472856088e+01,-4.093083256242959322e+01
1.439187505599241312e+01,-1.170037699058616631e+01,-4.097078092677262617e+01
1.437771910598456593e+01,-1.170754313521692680e+01,-4.101074398270473864e+01
1.436357555897745009e+01,-1.171465895646461419e+01,-4.105072173270733771e+01
1.434944441323461639e+01,-1.172172446124274892e+01,-4.109071418661557118e+01
1.433532566644553974e+01,-1.172873965647538519e+01,-4.113072135232796001e+01
1.432121931609645316e+01,-1.173570454885045322e+01,-4.117074323812003911e+01
1.430712535946613784e+01,-1.174261914481020064e+01,-4.121077985263731591e+01
1.429304379362198141e+01,-1.174948345054153087e+01,-4.125083120488729094e+01
1.427897461577936689e+01,-1.175629747170866679e+01,-4.129089730655059753e+01
1.426491782184321622e+01,-1.176306121447172970e+01,-4.133097816269595626e+01
1.425087340858844875e+01,-1.176977468393887882e+01,-4.137107378568799732e+01
1.423684137219878387e+01,-1.177643788517980639e+01,-4.141118418590122729e+01
1.422282170862793294e+01,-1.178305082296108175e+01,-4.145130937403150995e+01
1.420881441359588315e+01,-1.178961350173696943e+01,-4.149144936108753257e+01
1.419481948258593640e+01,-1.179612592563971418e+01,-4.153160415838135577e+01
1.418083691084117959e+01,-1.180258809847042301e+01,-4.157177377752051228e+01
1.416686669371306095e+01,-1.180900002341179089e+01,-4.161195823271674499e+01
1.415290882524891281e+01,-1.181536170412832831e+01,-4.165215753150663147e+01
1.413896330030514470e+01,-1.182167314309667283e+01,-4.169237168864871279e+01
1.412503011313203949e+01,-1.182793434270085520e+01,-4.173260071684303796e+01
1.411110925772431379e+01,-1.183414530494776606e+01,-4.177284462903962492e+01
1.409720072781847833e+01,-1.184030603145797933e+01,-4.181310343842926613e+01
1.408330451688992291e+01,-1.184641652345684371e+01,-4.185337715843358097e+01
1.406942061849277792e+01,-1.185247678146981087e+01,-4.189366580501173587e+01
1.405554902488662172e+01,-1.185848680649351650e+01,-4.193396938738680291e+01
1.404168972909249824e+01,-1.186444659822069880e+01,-4.197428792193123570e+01
1.402784272351664363e+01,-1.187035615620632001e+01,-4.201462142289365431e+01
1.401400800029219340e+01,-1.187621547956589296e+01,-4.205496990470515328e+01
1.400018555127691222e+01,-1.188202456696652831e+01,-4.209533338196830243e+01
1.398637536805137849e+01,-1.188778341661841687e+01,-4.213571186944760427e+01
1.397257744225005460e+01,-1.189349202595310473e+01,-4.217610538437162404e+01
1.395879176422557322e+01,-1.189915039286482212e+01,-4.221651393716999223e+01
1.394501832504991512e+01,-1.190475851383086514e+01,-4.225693754534243851e+01
1.393125711517600429e+01,-1.191031638514820301e+01,-4.229737622419495580e+01
1.391750812477108568e+01,-1.191582400261433250e+01,-4.233782998914168871e+01
1.390377134371486534e+01,-1.192128136151909956e+01,-4.237829885569430388e+01
1.389004676159823148e+01,-1.192668845663646238e+01,-4.241878283945209915e+01
1.387633436772193463e+01,-1.193204528221636451e+01,-4.245928195609018019e+01
1.386263415141857003e+01,-1.193735183164375613e+01,-4.249979622365830778e+01
1.384894610075815002e+01,-1.194260809875922824e+01,-4.254032565333029225e+01
1.383527020448905276e+01,-1.194781407586173927e+01,-4.258087026325208058e+01
1.382160645074139538e+01,-1.195296975502450820e+01,-4.262143006929050415e+01
1.380795482735061519e+01,-1.195807512775666481e+01,-4.266200508733127350e+01
1.379431532185656373e+01,-1.196313018499566994e+01,-4.270259533326836987e+01
1.378068792150347299e+01,-1.196813491709941601e+01,-4.274320082299107781e+01
1.376707261355368672e+01,-1.197308931348898753e+01,-4.278382157467946456e+01
1.375346938402812036e+01,-1.197799336403773651e+01,-4.282445759956668496e+01
1.373987821959664934e+01,-1.198284705697235708e+01,-4.286510891576688920e+01
1.372629910631630601e+01,-1.198765038025736551e+01,-4.290577553903610664e+01
1.371273202994716733e+01,-1.199240332124041508e+01,-4.294645748506694360e+01
1.369917697595233008e+01,-1.199710586664491707e+01,-4.298715476947649705e+01
1.368563392949821633e+01,-1.200175800256293890e+01,-4.302786740779389874e+01
1.367210287576109096e+01,-1.200635971408137337e+01,-4.306859541775069289e+01
1.365858379870127592e+01,-1.201091098673927782e+01,-4.310933881005832546e+01
1.364507668290480957e+01,-1.201541180432785261e+01,-4.315009760221102653e+01
1.363158151235553639e+01,-1.201986215034330563e+01,-4.319087180926270264e+01
1.361809827074304202e+01,-1.202426200761568609e+01,-4.323166144611761297e+01
1.360462694146363027e+01,-1.202861135830214501e+01,-4.327246652751743028e+01
1.359116750762125214e+01,-1.203291018388041600e+01,-4.331328706802885620e+01
1.357771995202850412e+01,-1.203715846514213972e+01,-4.335412308203048326e+01
1.356428425750512190e+01,-1.204135618180072420e+01,-4.339497458599764457e+01
1.355086040568935779e+01,-1.204550331402547947e+01,-4.343584158929809291e+01
1.353744837882583951e+01,-1.204959984012807972e+01,-4.347672410796714360e+01
1.352404815857478404e+01,-1.205364573809213802e+01,-4.351762215550222379e+01
1.351065972631236711e+01,-1.205764098518371163e+01,-4.355853574514719639e+01
1.349728306313206261e+01,-1.206158555794536369e+01,-4.359946488988008895e+01
1.348391814984636561e+01,-1.206547943219009866e+01,-4.364040960239977096e+01
1.347056496727858033e+01,-1.206932258259339008e+01,-4.368136989740619924e+01
1.345722349510508131e+01,-1.207311498429392316e+01,-4.372234578241376113e+01
1.344389371359846130e+01,-1.207685661048162729e+01,-4.376333727149849295e+01
1.343057560246818838e+01,-1.208054743399400088e+01,-4.380434437611035037e+01
1.341726914115360358e+01,-1.208418742691060466e+01,-4.384536710735324050e+01
1.340397430882646823e+01,-1.208777656054782845e+01,-4.388640547597188402e+01
1.339069108439329980e+01,-1.209131480545351423e+01,-4.392745949233827929e+01
1.337741944649848591e+01,-1.209480213140175131e+01,-4.396852916643748443e+01
1.336415937380812125e+01,-1.209823850696690783e+01,-4.400961451014183012e+01
1.335091084388661642e+01,-1.210162390119976017e+01,-4.405071552804735546e+01
1.333767383489052349e+01,-1.210495828110452088e+01,-4.409183223118674277e+01
1.332444832444352834e+01,-1.210824161331027859e+01,-4.413296462786357921e+01
1.331123428992194846e+01,-1.211147386364789469e+01,-4.417411272592676852e+01
1.329803170845804416e+01,-1.211465499714535277e+01,-4.421527653275660441e+01
1.328484055694367605e+01,-1.211778497802322541e+01,-4.425645605525104997e+01
1.327166081230784123e+01,-1.212086376925332054e+01,-4.429765130209368351e+01
1.325849245042234514e+01,-1.212389133430000498e+01,-4.433886227461142937e+01
1.324533544775445115e+01,-1.212686763450089522e+01,-4.438008898045418960e+01
1.323218978027040116e+01,-1.212979263080398518e+01,-4.442133142445113947e+01
1.321905542371470510e+01,-1.213266628332873864e+01,-4.446258961087988126e+01
1.320593235361405604e+01,-1.213548855136244775e+01,-4.450386354345226181e+01
1.319282054528172843e+01,-1.213825939335632143e+01,-4.454515322530058796e+01
1.317971997408943885e+01,-1.214097876646873431e+01,-4.458645866123976731e+01
1.316663061440036664e+01,-1.214364662837154363e+01,-4.462777984864665370e+01
1.315355244118214451e+01,-1.214626293453529193e+01,-4.466911679110715738e+01
1.314048542893832305e+01,-1.214882764003117543e+01,-4.471046948929382125e+01
1.312742955198138084e+01,-1.215134069907685443e+01,-4.475183794322953901e+01
1.311438478443798417e+01,-1.215380206503360405e+01,-4.479322215227236370e+01
1.310135110025359495e+01,-1.215621169040296579e+01,-4.483462211510197903e+01
1.308832847319749959e+01,-1.215856952682411674e+01,-4.487603782970614219e+01
1.307531687712822688e+01,-1.216087552459979371e+01,-4.491746929563603175e+01
1.306231628495672936e+01,-1.216312963457589369e+01,-4.495891650491285674e+01
1.304932667021619253e+01,-1.216533180531884462e+01,-4.500037945563349950e+01
1.303634800602362986e+01,-1.216748198499097455e+01,-4.504185814287596656e+01
1.302338026534666504e+01,-1.216958012087914121e+01,-4.508335256095506338e+01
1.301042342100913984e+01,-1.217162615939256654e+01,-4.512486270340872352e+01
1.299747744569673991e+01,-1.217362004606083126e+01,-4.516638856298398963e+01
1.298454231221736421e+01,-1.217556172504470524e+01,-4.520793013388537673e+01
1.297161799248928027e+01,-1.217745114107970039e+01,-4.524948740270720293e+01
1.295870445907468671e+01,-1.217928823655982029e+01,-4.529106036200258956e+01
1.294580168416655575e+01,-1.218107295347652830e+01,-4.533264900121304208e+01
1.293290963985005071e+01,-1.218280523293261197e+01,-4.537425330891863950e+01
1.292002829810880371e+01,-1.218448501514078153e+01,-4.541587327282412190e+01
1.290715763083129630e+01,-1.218611223942239086e+01,-4.545750887974450904e+01
1.289429761006581110e+01,-1.218768684370364142e+01,-4.549916011784770120e+01
1.288144820703310955e+01,-1.218920876652227214e+01,-4.554082696761315674e+01
1.286860939362503409e+01,-1.219067794401841631e+01,-4.558250941536066847e+01
1.285578114141623196e+01,-1.219209431193700688e+01,-4.562420744420616359e+01
1.284296342191973395e+01,-1.219345780512674082e+01,-4.566592103630605948e+01
1.283015620659411837e+01,-1.219476835753957111e+01,-4.570765017284350762e+01
1.281735946685036787e+01,-1.219602590223018801e+01,-4.574939483401453799e+01
1.280457317405925899e+01,-1.219723037135564425e+01,-4.579115499901413244e+01
1.279179729980035951e+01,-1.219838169565510100e+01,-4.583293064827095264e+01
1.277903181490140128e+01,-1.219947980652785269e+01,-4.587472175443743794e+01
1.276627669089897310e+01,-1.220052463291933265e+01,-4.591652829587178530e+01
1.275353189907652229e+01,-1.220151610339504700e+01,-4.595835024762573084e+01
1.274079741071428984e+01,-1.220245414562299224e+01,-4.600018758368140226e+01
1.272807319709750118e+01,-1.220333868637395902e+01,-4.604204027693620560e+01
1.271535922952381981e+01,-1.220416965152206501e+01,-4.608390829919032683e+01
1.270265547954768337e+01,-1.220494696550993474e+01,-4.612579162337464567e+01
1.268996191804169626e+01,-1.220567055348920960e+01,-4.616769021457007938e+01
1.267727851662562877e+01,-1.220634033811496799e+01,-4.620960404344624806e+01
1.266460524672659993e+01,-1.220695624168225457e+01,-4.625153307727883600e+01
1.265194207982435337e+01,-1.220751818559373802e+01,-4.629347728217843638e+01
1.263928898745967011e+01,-1.220802609036111797e+01,-4.633543662307727118e+01
1.262664594124278850e+01,-1.220847987560648029e+01,-4.637741106371588273e+01
1.261401291286158077e+01,-1.220887946006364544e+01,-4.641940056663017344e+01
1.260138987432105928e+01,-1.220922476102710341e+01,-4.646140509537016072e+01
1.258877679702883512e+01,-1.220951569656314639e+01,-4.650342460555445001e+01
1.257617365318907510e+01,-1.220975218220071845e+01,-4.654545905825871444e+01
1.256358041488700472e+01,-1.220993413313868636e+01,-4.658750841106723328e+01
1.255099705432900770e+01,-1.221006146369713363e+01,-4.662957262029396333e+01
1.253842354385149171e+01,-1.221013408731962180e+01,-4.667165164096942220e+01
1.252585985593000295e+01,-1.221015191657570753e+01,-4.671374542682797681e+01
1.251330596341374779e+01,-1.221011486259511258e+01,-4.675585393251975574e+01
1.250076183863154711e+01,-1.221002283734099514e+01,-4.679797710469662775e+01
1.248822745475680840e+01,-1.220987575021009164e+01,-4.684011489535372164e+01
1.247570278491246931e+01,-1.220967351030200732e+01,-4.688226725291207941e+01
1.246318780240632584e+01,-1.220941602585591923e+01,-4.692443412443302009e+01
1.245068248074044703e+01,-1.220910320425403661e+01,-4.696661545560586859e+01
1.243818679362051682e+01,-1.220873495202467396e+01,-4.700881119073574155e+01
1.242570071518637498e+01,-1.220831117426241974e+01,-4.705102127494784270e+01
1.241322421913717911e+01,-1.220783177696262101e+01,-4.709324564530589186e+01
1.240075728006861056e+01,-1.220729666353193110e+01,-4.713548424410571869e+01
1.238829987259688714e+01,-1.220670573711865181e+01,-4.717773700999156716e+01
1.237585197159008210e+01,-1.220605890003553107e+01,-4.722000388016173389e+01
1.236341355217782301e+01,-1.220535605376382904e+01,-4.726228479035760444e+01
1.235098458976137437e+01,-1.220459709895751743e+01,-4.730457967485034487e+01
1.233856506002348219e+01,-1.220378193544748235e+01,-4.734688846642991678e+01
1.232615493915393934e+01,-1.220291046164565785e+01,-4.738921109860131509e+01
1.231375420299576184e+01,-1.220198257694901578e+01,-4.743154749674169324e+01
1.230136282835209371e+01,-1.220099817814814358e+01,-4.747389759133700693e+01
1.228898079213116112e+01,-1.219995716182736167e+01,-4.751626130913718526e+01
1.227660807157283074e+01,-1.219885942377132793e+01,-4.755863857535337047e+01
1.226424464425898186e+01,-1.219770485897018730e+01,-4.760102931364664158e+01
1.225189048812366543e+01,-1.219649336162459541e+01,-4.764343344611656761e+01
1.223954558167482176e+01,-1.219522482453578682e+01,-4.768585089548962941e+01
1.222720990315827017e+01,-1.219389914157050470e+01,-4.772828157631067114e+01
1.221488343183872693e+01,-1.219251620398039115e+01,-4.777072540812914525e+01
1.220256614716240939e+01,-1.219107590286298759e+01,-4.781318230668961178e+01
1.219025802897952282e+01,-1.218957812855428813e+01,-4.785565218612138949e+01
1.217795905755476937e+01,-1.218802277063466377e+01,-4.789813495892750694e+01
1.216566921357808617e+01,-1.218640971793492511e+01,-4.794063053597435697e+01
1.215338847838243375e+01,-1.218473885791214251e+01,-4.798313882867069680e+01
1.214111683312428447e+01,-1.218301007917530221e+01,-4.802565974019758954e+01
1.212885426004047851e+01,-1.218122326771601749e+01,-4.806819317863971719e+01
1.211660074162745104e+01,-1.217937830943007071e+01,-4.811073904821380154e+01
1.210435626086011851e+01,-1.217747508949588386e+01,-4.815329725144768247e+01
1.209212080120243549e+01,-1.217551349238149072e+01,-4.819586768917184827e+01
1.207989434661813455e+01,-1.217349340185122308e+01,-4.823845026050985041e+01
1.206767688158143770e+01,-1.217141470097296185e+01,-4.828104486286819963e+01
1.205546839129090664e+01,-1.216927727147782967e+01,-4.832365139410639898e+01
1.204326886086787596e+01,-1.216708099635491891e+01,-4.836626974380931898e+01
1.203107827658679696e+01,-1.216482575598089078e+01,-4.840889980635665779e+01
1.201889662507249668e+01,-1.216251143071059104e+01,-4.845154147219301422e+01
1.200672389351466762e+01,-1.216013790023958840e+01,-4.849419462999961894e+01
1.199456006967872668e+01,-1.215770504361170978e+01,-4.853685916668543143e+01
1.198240514191687289e+01,-1.215521273922739454e+01,-4.857953496737744103e+01
1.197025909937826249e+01,-1.215266086418904656e+01,-4.862222191758192480e+01
1.195812193122214140e+01,-1.215004929695629166e+01,-4.866491989449735200e+01
1.194599362782604501e+01,-1.214737791338699857e+01,-4.870762878002606300e+01
1.193387417999819000e+01,-1.214464658938852004e+01,-4.875034845208460865e+01
1.192176357918821417e+01,-1.214185520026575027e+01,-4.879307878676564059e+01
1.190966181749817743e+01,-1.213900362073006534e+01,-4.883581965833013072e+01
1.189756888769360899e+01,-1.213609172490791721e+01,-4.887857093919907214e+01
1.188548478321446744e+01,-1.213311938634975284e+01,-4.892133249994593314e+01
1.187340949838121773e+01,-1.213008647735975032e+01,-4.896410421144685188e+01
1.186134302762490655e+01,-1.212699287171963292e+01,-4.900688593623906542e+01
1.184928536667048249e+01,-1.212383844062908267e+01,-4.904967754146597514e+01
1.183723651176556046e+01,-1.212062305542547058e+01,-4.909247889023419020e+01
1.182519645988701207e+01,-1.211734658691618449e+01,-4.913528984376554831e+01
1.181316520875213349e+01,-1.211400890538816455e+01,-4.917811026138986108e+01
1.180114275682948310e+01,-1.211060988061763943e+01,-4.922094000053788676e+01
1.178912910354178756e+01,-1.210714938118595185e+01,-4.926377891888240157e+01
1.177712424850898287e+01,-1.210362727726311860e+01,-4.930662686573877806e+01
1.176512819271179211e+01,-1.210004343646050273e+01,-4.934948369494944131e+01
1.175314093773364377e+01,-1.209639772661043011e+01,-4.939234925628255013e+01
1.174116248596420142e+01,-1.209269001508442543e+01,-4.943522339757340944e+01
1.172919284061004497e+01,-1.208892016880380638e+01,-4.947810596471978073e+01
1.171723200570557921e+01,-1.208508805424991017e+01,-4.952099680167570028e+01
1.170527998631242816e+01,-1.208119353676590890e+01,-4.956389575258270241e+01
1.169333678777541863e+01,-1.207723648340039801e+01,-4.960680265321435911e+01
1.168140241686638525e+01,-1.207321675867205713e+01,-4.964971734379741974e+01
1.166947688103946668e+01,-1.206913422740908537e+01,-4.969263966045373593e+01
1.165756018863051402e+01,-1.206498875405362092e+01,-4.973556943733306213e+01
1.164565234886818601e+01,-1.206078020267284145e+01,-4.977850650660849396e+01
1.163375337188434777e+01,-1.205650843697002728e+01,-4.982145069847132390e+01
1.162186326872522812e+01,-1.205217332029603305e+01,-4.986440184112537821e+01
1.160998205154686502e+01,-1.204777471493495788e+01,-4.990735976290744702e+01
1.159810973288456637e+01,-1.204331248501601692e+01,-4.995032428378370781e+01
1.158624632677596900e+01,-1.203878649217763908e+01,-4.999329522809649973e+01
1.157439184802941767e+01,-1.203419659847547685e+01,-5.003627241605768461e+01
1.156254631242025965e+01,-1.202954266567052954e+01,-5.007925566587014998e+01
1.155070973670129675e+01,-1.202482455524113902e+01,-5.012224479372398633e+01
1.153888213861313794e+01,-1.202004212839502628e+01,-5.016523961379253649e+01
1.152706353707699805e+01,-1.201519524534081285e+01,-5.020823994034179094e+01
1.151525395147522524e+01,-1.201028376825983379e+01,-5.025124557927336610e+01
1.150345340275699080e+01,-1.200530755688234663e+01,-5.029425634080320151e+01
1.149166191271785742e+01,-1.200026647145511305e+01,-5.033727203100220748e+01
1.147987950419255831e+01,-1.199516037201549956e+01,-5.038029245390788446e+01
1.146810620106530898e+01,-1.198998911840415360e+01,-5.042331741152160163e+01
1.145634202827979564e+01,-1.198475257027742913e+01,-5.046634670380538523e+01
1.144458701202880668e+01,-1.197945058636524074e+01,-5.050938013078086897e+01
1.143284117904558528e+01,-1.197408302750219811e+01,-5.055241748411965830e+01
1.142110455769241817e+01,-1.196864975211600957e+01,-5.059545855975395057e+01
1.140937717725101663e+01,-1.196315061925477607e+01,-5.063850314946400744e+01
1.139765906811206797e+01,-1.195758548784693076e+01,-5.068155104297953528e+01
1.138595026178543179e+01,-1.195195421671458647e+01,-5.072460202797675066e+01
1.137425079090953339e+01,-1.194625666458667368e+01,-5.076765589007761292e+01
1.136256068926095075e+01,-1.194049269011220993e+01,-5.081071241284839601e+01
1.135087999194051811e+01,-1.193466215110172435e+01,-5.085377137988555774e+01
1.133920873467602775e+01,-1.192876490762682096e+01,-5.089683256646348752e+01
1.132754695489250274e+01,-1.192280081740778641e+01,-5.093989575206236964e+01
1.131589469101405498e+01,-1.191676973890911206e+01,-5.098296071201301061e+01
1.130425198264994080e+01,-1.191067153058340189e+01,-5.102602721958457721e+01
1.129261887060394720e+01,-1.190450605088500957e+01,-5.106909504598451122e+01
1.128099539688334829e+01,-1.189827315828402376e+01,-5.111216396035816700e+01
1.126938160488249352e+01,-1.189197271049347293e+01,-5.115523373186208289e+01
1.125777753869407327e+01,-1.188560456762841966e+01,-5.119830412136428066e+01
1.124618324416475446e+01,-1.187916858750550375e+01,-5.124137489389809730e+01
1.123459876820568404e+01,-1.187266462879800955e+01,-5.128444581035810756e+01
1.122302415897608796e+01,-1.186609255026536225e+01,-5.132751662957662830e+01
1.121145946589163600e+01,-1.185945221076766920e+01,-5.137058710832464925e+01
1.119990473963325428e+01,-1.185274346927982769e+01,-5.141365700131188987e+01
1.118836003232751608e+01,-1.184596618410457758e+01,-5.145672606324976783e+01
1.117682539686660270e+01,-1.183912021609122256e+01,-5.149979404060311339e+01
1.116530088794956477e+01,-1.183220542384691676e+01,-5.154286068396822174e+01
1.115378656140184077e+01,-1.182522166695152777e+01,-5.158592573982004126e+01
1.114228247435533348e+01,-1.181816880517279067e+01,-5.162898895257834653e+01
1.113078868525646214e+01,-1.181104669848082445e+01,-5.167205006460955730e+01
1.111930525387413304e+01,-1.180385520706319724e+01,-5.171510881622833011e+01
1.110783224130733693e+01,-1.179659419133972342e+01,-5.175816494569953363e+01
1.109636971016282203e+01,-1.178926351115890014e+01,-5.180121819128658700e+01
1.108491772388359564e+01,-1.178186302908471639e+01,-5.184426828306631307e+01
1.107347634777537593e+01,-1.177439260550725919e+01,-5.188731495521506076e+01
1.106204564833440607e+01,-1.176685210192529318e+01,-5.193035793782045317e+01
1.105062569342469558e+01,-1.175924138014499398e+01,-5.197339695893220579e+01
1.103921655228541887e+01,-1.175156030229546111e+01,-5.201643174456457785e+01
1.102781829553780568e+01,-1.174380873084363053e+01,-5.205946201869982559e+01
1.101643099535984405e+01,-1.173598652777632978e+01,-5.210248750532385742e+01
1.100505472482184288e+01,-1.172809355794669628e+01,-5.214550792029866955e+01
1.099368955890057720e+01,-1.172012968409615929e+01,-5.218852298356549113e+01
1.098233557381407088e+01,-1.171209477019669265e+01,-5.223153241101306321e+01
1.097099284719626766e+01,-1.170398868063520403e+01,-5.227453591651592291e+01
1.095966145810329984e+01,-1.169581128022890582e+01,-5.231753321193804851e+01
1.094834148702001286e+01,-1.168756243424098606e+01,-5.236052400713730037e+01
1.093703301586576515e+01,-1.167924200839612148e+01,-5.240350800996990444e+01
1.092573612816680395e+01,-1.167084986804625046e+01,-5.244648492830994968e+01
1.091445090839851773e+01,-1.166238588158416967e+01,-5.248945446198888476e+01
1.090317744298654468e+01,-1.165384991536521042e+01,-5.253241631490246988e+01
1.089191581964879774e+01,-1.164524183711681893e+01,-5.257537018694561937e+01
1.088066612756691853e+01,-1.163656151510646453e+01,-5.261831577603543053e+01
1.086942845739187646e+01,-1.162780881815744927e+01,-5.266125277811658378e+01
1.085820290124916987e+01,-1.161898361566461979e+01,-5.270418088716615301e+01
1.084698955290835976e+01,-1.161008577674558673e+01,-5.274709979720074671e+01
1.083578850713109887e+01,-1.160111517371364975e+01,-5.279000919427554095e+01
1.082459986066172419e+01,-1.159207167691105056e+01,-5.283290876850329454e+01
1.081342371157501780e+01,-1.158295515817810362e+01,-5.287579820604885583e+01
1.080226015944494655e+01,-1.157376549000621857e+01,-5.291867719113909629e+01
1.079110930534918289e+01,-1.156450254555388035e+01,-5.296154540606964645e+01
1.077997125187372518e+01,-1.155516619866250849e+01,-5.300440253121122680e+01
1.076884610327956260e+01,-1.154575632299309085e+01,-5.304724824700189600e+01
1.075773396485594979e+01,-1.153627279555821872e+01,-5.309008222600916582e+01
1.074663494390135909e+01,-1.152671549146704066e+01,-5.313290414485690860e+01
1.073554914907583857e+01,-1.151708428745346069e+01,-5.317571367628349321e+01
1.072447669056754194e+01,-1.150737906101455188e+01,-5.321851049113691090e+01
1.071341768009633455e+01,-1.149759969042653829e+01,-5.326129425838258413e+01
1.070237223091745626e+01,-1.148774605476121202e+01,-5.330406464510945597e+01
1.069134045782464604e+01,-1.147781803390171795e+01,-5.334682131653882919e+01
1.068032247731433770e+01,-1.146781550766232982e+01,-5.338956393799997358e+01
1.066931840694359401e+01,-1.145773835938776131e+01,-5.343229216706573936e+01
1.065832836630117164e+01,-1.144758647059746259e+01,-5.347500566537207334e+01
1.064735247636434501e+01,-1.143735972458095773e+01,-5.351770409074988066e+01
1.063639085966332054e+01,-1.142705800551956230e+01,-5.356038709920296981e+01
1.062544364028340027e+01,-1.141668119850255891e+01,-5.360305434491646537e+01
1.061451094386732663e+01,-1.140622918954317733e+01,-5.364570548026556196e+01
1.060359289777752423e+01,-1.139570186468375468e+01,-5.368834015777588320e+01
