,Bx,By,Bz
1345,25.59476045623587,4.765723858003099,26.146668436328568
1346,25.59308579217968,4.7684860652043355,26.159788750922274
1347,25.59142650454049,4.771246684085977,26.172902975219696
1348,25.589782545531907,4.774005590449145,26.186011133971945
1349,25.588153867785028,4.776762659370293,26.199113248983068
1350,25.586540424142857,4.779517765862452,26.212209341556417
1351,25.584942167763593,4.782270784557151,26.22529943126431
1352,25.58335905192446,4.785021590363749,26.23838353841663
1353,25.581791030321316,4.7877700575004,26.25146168035769
1354,25.58023805687133,4.790516060153646,26.264533873932567
1355,25.57870008576477,4.793259472323529,26.277600134869715
1356,25.577177071513447,4.796000167669622,26.290660477156774
1357,25.575668968764425,4.7987380201675585,26.303714915534012
1358,25.57417573258448,4.8014729031442425,26.316763461755038
1359,25.572697318272652,4.804204689934642,26.329806127077607
1360,25.57123368140922,4.806933253727642,26.342842921641047
1361,25.56978477790175,4.809658467412951,26.355873853835888
1362,25.568350563808277,4.812380204234095,26.36889893282228
1363,25.566930995606935,4.815098336828828,26.381918164754175
1364,25.565526030018216,4.817812737882507,26.39493155529534
1365,25.56413562409386,4.8205232798144095,26.407939108355553
1366,25.562759735047447,4.823229835427481,26.42094082862955
1367,25.561398320512573,4.825932276953609,26.43393671779152
1368,25.56005133837265,4.8286304767037915,26.446926777031397
1369,25.558718746804853,4.831324306915579,26.459911006421542
1370,25.557400504322086,4.834013639602003,26.472889404276206
1371,25.556096569612208,4.836698347196442,26.48586196971512
1372,25.554806901782623,4.839378301605016,26.49882869882142
1373,25.55353146019868,4.842053374851952,26.51178958720281
1374,25.552270204564085,4.844723438770149,26.524744628706642
1375,25.551023094767597,4.847388365641724,26.537693818003888
1376,25.549790091116275,4.850048027256729,26.550637146716895
1377,25.54857115418135,4.852702295554333,26.563574606001673
1378,25.54736624483786,4.855351042472426,26.57650618590388
1379,25.54617532430207,4.857994139798972,26.589431874707447
1380,25.544998353986674,4.860631459806628,26.602351661544844
1381,25.54383529572083,4.863262874320224,26.615265532486752
1382,25.54268611160435,4.865888255351962,26.62817347315002
1383,25.54155076408002,4.868507474797164,26.641075467390127
1384,25.54042921579527,4.871120405063516,26.653971499932016
1385,25.539321429812027,4.873726918146396,26.6668615524296
1386,25.538227369467652,4.8763268862587426,26.67974560609439
1387,25.53714699841048,4.878920181683368,26.69262364104087
1388,25.53608028063321,4.881506676627324,26.705495635624487
1389,25.5350271803426,4.8840862438437735,26.718361569098025
1390,25.533987662156797,4.886658755718096,26.731221417633687
1391,25.5329616909743,4.889224084890469,26.744075156977253
1392,25.531949232038336,4.8917821039579525,26.756922761118275
1393,25.530950250813156,4.894332686089995,26.769764204967373
1394,25.529964713171314,4.896875704123868,26.782599460348145
1395,25.528992585268934,4.899411031180858,26.7954284986714
1396,25.528033833577652,4.901938540521702,26.808251290270366
1397,25.527088424913575,4.90445810540454,26.821067803727537
1398,25.52615632632146,4.906969599691777,26.8338780085778
1399,25.525237505249887,4.909472896958063,26.846681871262383
1400,25.524331929434343,4.911967871097987,26.85947935782919
1401,25.52343956692688,4.914454396183463,26.87227043326172
